Timestamp,Source,PX,PY,PZ,QX,QY,QZ,QW,V_Linear,V_Angular
2026-01-09T09:26:21.401Z,Hand_R_26,0.146,-0.33,0.371,0.651,0.62,-0.261,-0.353,0.0000,0.00
2026-01-09T09:26:21.402Z,Hand_R_26,0.146,-0.33,0.371,0.648,0.623,-0.261,-0.352,0.0000,0.00
2026-01-09T09:26:21.480Z,Hand_R_26,0.145,-0.33,0.371,0.645,0.627,-0.263,-0.349,0.0128,0.00
2026-01-09T09:26:21.481Z,Hand_R_26,0.145,-0.33,0.37,0.643,0.629,-0.264,-0.347,0.0128,0.00
2026-01-09T09:26:21.481Z,Hand_R_26,0.145,-0.33,0.37,0.643,0.629,-0.264,-0.347,0.0000,3114.25
2026-01-09T09:26:21.482Z,Hand_R_26,0.145,-0.33,0.37,0.643,0.63,-0.265,-0.345,0.0000,3114.25
2026-01-09T09:26:21.483Z,Hand_R_26,0.145,-0.33,0.37,0.643,0.63,-0.265,-0.345,0.0000,2312.57
2026-01-09T09:26:21.483Z,Hand_R_26,0.145,-0.33,0.37,0.643,0.63,-0.266,-0.345,0.0000,2312.57
2026-01-09T09:26:21.484Z,Hand_R_26,0.145,-0.329,0.37,0.643,0.63,-0.265,-0.345,0.0000,2312.57
2026-01-09T09:26:21.497Z,Hand_R_26,0.145,-0.329,0.37,0.645,0.628,-0.263,-0.347,0.0000,174.93
2026-01-09T09:26:21.512Z,Hand_R_26,0.145,-0.329,0.37,0.645,0.628,-0.263,-0.347,0.0000,37.02
2026-01-09T09:26:21.514Z,Hand_R_26,0.145,-0.329,0.37,0.646,0.627,-0.262,-0.348,0.0000,0.00
2026-01-09T09:26:21.590Z,Hand_R_26,0.145,-0.329,0.37,0.646,0.626,-0.261,-0.349,0.0000,39.22
2026-01-09T09:26:21.590Z,Hand_R_26,0.145,-0.33,0.37,0.648,0.624,-0.259,-0.351,0.0000,39.22
2026-01-09T09:26:21.591Z,Hand_R_26,0.145,-0.33,0.37,0.649,0.623,-0.258,-0.352,0.0000,5546.79
2026-01-09T09:26:21.591Z,Hand_R_26,0.145,-0.33,0.37,0.65,0.622,-0.258,-0.352,0.0000,4151.74
2026-01-09T09:26:21.592Z,Hand_R_26,0.145,-0.33,0.37,0.654,0.617,-0.256,-0.354,0.0000,4151.74
2026-01-09T09:26:21.593Z,Hand_R_26,0.145,-0.33,0.37,0.654,0.617,-0.256,-0.354,0.0000,4223.58
2026-01-09T09:26:21.593Z,Hand_R_26,0.145,-0.33,0.37,0.658,0.613,-0.255,-0.355,0.0000,4223.58
2026-01-09T09:26:21.606Z,Hand_R_26,0.145,-0.33,0.369,0.66,0.611,-0.254,-0.356,0.0737,62.08
2026-01-09T09:26:21.621Z,Hand_R_26,0.145,-0.33,0.369,0.666,0.605,-0.251,-0.358,0.0000,0.00
2026-01-09T09:26:21.684Z,Hand_R_26,0.145,-0.33,0.369,0.67,0.601,-0.249,-0.359,0.0000,0.00
2026-01-09T09:26:21.684Z,Hand_R_26,0.145,-0.33,0.369,0.671,0.599,-0.247,-0.36,0.0000,0.00
2026-01-09T09:26:21.685Z,Hand_R_26,0.145,-0.33,0.369,0.67,0.601,-0.248,-0.36,0.0000,0.00
2026-01-09T09:26:21.685Z,Hand_R_26,0.145,-0.33,0.369,0.67,0.601,-0.248,-0.36,0.0000,0.00
2026-01-09T09:26:21.685Z,Hand_R_26,0.145,-0.33,0.37,0.669,0.602,-0.247,-0.36,0.0000,0.00
2026-01-09T09:26:21.686Z,Hand_R_26,0.145,-0.33,0.37,0.667,0.603,-0.248,-0.359,0.0000,2688.31
2026-01-09T09:26:21.699Z,Hand_R_26,0.145,-0.33,0.37,0.662,0.608,-0.251,-0.357,0.0000,450.91
2026-01-09T09:26:21.700Z,Hand_R_26,0.145,-0.33,0.37,0.66,0.611,-0.253,-0.356,0.0000,10086.48
2026-01-09T09:26:21.714Z,Hand_R_26,0.145,-0.33,0.37,0.659,0.612,-0.254,-0.356,0.0000,128.94
2026-01-09T09:26:21.776Z,Hand_R_26,0.145,-0.33,0.37,0.659,0.612,-0.254,-0.356,0.0000,0.00
2026-01-09T09:26:21.777Z,Hand_R_26,0.145,-0.33,0.37,0.657,0.614,-0.256,-0.355,0.0000,0.00
2026-01-09T09:26:21.777Z,Hand_R_26,0.145,-0.33,0.37,0.655,0.617,-0.257,-0.354,0.0000,0.00
2026-01-09T09:26:21.778Z,Hand_R_26,0.145,-0.33,0.37,0.654,0.617,-0.258,-0.354,0.0000,0.00
2026-01-09T09:26:21.778Z,Hand_R_26,0.145,-0.33,0.37,0.652,0.619,-0.259,-0.354,0.0000,0.00
2026-01-09T09:26:21.779Z,Hand_R_26,0.146,-0.33,0.37,0.651,0.62,-0.26,-0.353,0.0000,0.00
2026-01-09T09:26:21.793Z,Hand_R_26,0.146,-0.33,0.37,0.65,0.62,-0.26,-0.353,0.0000,171.57
2026-01-09T09:26:21.808Z,Hand_R_26,0.146,-0.33,0.37,0.65,0.62,-0.26,-0.353,0.0000,320.78
2026-01-09T09:26:21.824Z,Hand_R_26,0.146,-0.33,0.37,0.651,0.62,-0.26,-0.353,0.0000,155.57
2026-01-09T09:26:21.825Z,Hand_R_26,0.146,-0.33,0.37,0.654,0.616,-0.259,-0.355,0.0000,0.00
2026-01-09T09:26:21.886Z,Hand_R_26,0.146,-0.33,0.37,0.658,0.612,-0.258,-0.356,0.0000,0.00
2026-01-09T09:26:21.886Z,Hand_R_26,0.145,-0.33,0.37,0.66,0.608,-0.257,-0.357,0.0000,0.00
2026-01-09T09:26:21.886Z,Hand_R_26,0.145,-0.33,0.37,0.664,0.605,-0.257,-0.357,0.0000,0.00
2026-01-09T09:26:21.887Z,Hand_R_26,0.145,-0.33,0.371,0.666,0.603,-0.257,-0.356,0.9860,0.00
2026-01-09T09:26:21.887Z,Hand_R_26,0.145,-0.33,0.371,0.666,0.603,-0.257,-0.356,0.9860,0.00
2026-01-09T09:26:21.902Z,Hand_R_26,0.145,-0.329,0.371,0.665,0.604,-0.258,-0.356,0.0675,0.00
2026-01-09T09:26:21.902Z,Hand_R_26,0.145,-0.329,0.371,0.663,0.605,-0.259,-0.355,0.0675,0.00
2026-01-09T09:26:21.917Z,Hand_R_26,0.145,-0.329,0.371,0.663,0.605,-0.26,-0.355,0.0000,343.20
2026-01-09T09:26:21.933Z,Hand_R_26,0.145,-0.329,0.371,0.663,0.605,-0.261,-0.355,0.0000,221.52
2026-01-09T09:26:21.996Z,Hand_R_26,0.145,-0.329,0.372,0.665,0.602,-0.26,-0.356,0.0162,67.20
2026-01-09T09:26:21.996Z,Hand_R_26,0.145,-0.329,0.372,0.667,0.599,-0.26,-0.357,0.0000,5512.42
2026-01-09T09:26:21.996Z,Hand_R_26,0.145,-0.329,0.372,0.667,0.599,-0.26,-0.357,0.0000,5512.42
2026-01-09T09:26:21.997Z,Hand_R_26,0.144,-0.329,0.372,0.67,0.596,-0.26,-0.358,0.0000,5512.42
2026-01-09T09:26:21.997Z,Hand_R_26,0.144,-0.329,0.372,0.676,0.589,-0.258,-0.36,0.0000,5512.42
2026-01-09T09:26:21.997Z,Hand_R_26,0.144,-0.329,0.373,0.68,0.583,-0.257,-0.362,0.0000,5512.42
2026-01-09T09:26:21.998Z,Hand_R_26,0.144,-0.329,0.373,0.683,0.58,-0.256,-0.363,0.0000,1598.95
2026-01-09T09:26:22.026Z,Hand_R_26,0.145,-0.329,0.373,0.688,0.574,-0.254,-0.365,0.0350,0.00
2026-01-09T09:26:22.026Z,Hand_R_26,0.145,-0.329,0.374,0.691,0.57,-0.252,-0.366,0.0350,0.00
2026-01-09T09:26:22.088Z,Hand_R_26,0.145,-0.329,0.374,0.691,0.57,-0.252,-0.366,0.0000,33.45
2026-01-09T09:26:22.088Z,Hand_R_26,0.145,-0.329,0.374,0.693,0.568,-0.251,-0.367,0.0000,33.45
2026-01-09T09:26:22.088Z,Hand_R_26,0.145,-0.329,0.374,0.69,0.571,-0.252,-0.366,0.0000,33.45
2026-01-09T09:26:22.089Z,Hand_R_26,0.145,-0.329,0.374,0.689,0.572,-0.253,-0.366,0.0000,2009.80
2026-01-09T09:26:22.089Z,Hand_R_26,0.145,-0.329,0.374,0.687,0.575,-0.254,-0.365,0.0000,2009.80
2026-01-09T09:26:22.090Z,Hand_R_26,0.145,-0.329,0.375,0.685,0.577,-0.256,-0.364,0.9953,0.00
2026-01-09T09:26:22.103Z,Hand_R_26,0.145,-0.329,0.375,0.686,0.576,-0.256,-0.364,0.0000,0.00
2026-01-09T09:26:22.119Z,Hand_R_26,0.145,-0.329,0.375,0.686,0.576,-0.256,-0.364,0.0000,0.00
2026-01-09T09:26:22.135Z,Hand_R_26,0.145,-0.329,0.375,0.686,0.576,-0.256,-0.363,0.0000,0.00
2026-01-09T09:26:22.198Z,Hand_R_26,0.145,-0.329,0.375,0.687,0.575,-0.257,-0.363,0.0000,0.00
2026-01-09T09:26:22.199Z,Hand_R_26,0.145,-0.329,0.375,0.686,0.576,-0.257,-0.362,0.0000,0.00
2026-01-09T09:26:22.199Z,Hand_R_26,0.145,-0.329,0.375,0.686,0.576,-0.257,-0.362,0.0000,5084.92
2026-01-09T09:26:22.199Z,Hand_R_26,0.145,-0.329,0.375,0.682,0.581,-0.259,-0.36,0.0000,5084.92
2026-01-09T09:26:22.200Z,Hand_R_26,0.145,-0.329,0.375,0.682,0.581,-0.259,-0.36,0.0000,6251.18
2026-01-09T09:26:22.200Z,Hand_R_26,0.145,-0.329,0.375,0.679,0.585,-0.26,-0.359,0.0000,6758.71
2026-01-09T09:26:22.200Z,Hand_R_26,0.145,-0.329,0.375,0.677,0.587,-0.26,-0.359,0.0000,6758.71
2026-01-09T09:26:22.213Z,Hand_R_26,0.146,-0.329,0.375,0.678,0.587,-0.258,-0.359,0.0782,273.07
2026-01-09T09:26:22.230Z,Hand_R_26,0.146,-0.33,0.375,0.679,0.586,-0.256,-0.36,0.0636,197.80
2026-01-09T09:26:22.244Z,Hand_R_26,0.146,-0.33,0.375,0.681,0.585,-0.255,-0.36,0.0000,0.00
2026-01-09T09:26:22.291Z,Hand_R_26,0.146,-0.33,0.375,0.685,0.58,-0.252,-0.362,0.0000,0.00
2026-01-09T09:26:22.291Z,Hand_R_26,0.146,-0.33,0.375,0.685,0.58,-0.252,-0.362,0.0000,0.00
2026-01-09T09:26:22.291Z,Hand_R_26,0.146,-0.33,0.375,0.687,0.578,-0.25,-0.363,0.0000,0.00
2026-01-09T09:26:22.322Z,Hand_R_26,0.146,-0.33,0.375,0.688,0.576,-0.249,-0.363,0.0000,104.98
2026-01-09T09:26:22.322Z,Hand_R_26,0.146,-0.33,0.375,0.685,0.58,-0.252,-0.362,0.0000,6918.39
2026-01-09T09:26:22.323Z,Hand_R_26,0.145,-0.33,0.376,0.682,0.583,-0.254,-0.361,0.0000,6918.39
2026-01-09T09:26:22.323Z,Hand_R_26,0.145,-0.33,0.376,0.68,0.586,-0.255,-0.359,0.0000,4805.75
2026-01-09T09:26:22.323Z,Hand_R_26,0.145,-0.33,0.375,0.676,0.59,-0.258,-0.358,1.9329,5127.96
2026-01-09T09:26:22.338Z,Hand_R_26,0.145,-0.33,0.375,0.673,0.592,-0.26,-0.358,0.0000,266.27
2026-01-09T09:26:22.401Z,Hand_R_26,0.145,-0.33,0.375,0.673,0.592,-0.26,-0.358,0.0000,74.60
2026-01-09T09:26:22.402Z,Hand_R_26,0.145,-0.33,0.375,0.673,0.593,-0.261,-0.358,0.0000,0.00
2026-01-09T09:26:22.402Z,Hand_R_26,0.145,-0.329,0.375,0.674,0.591,-0.26,-0.359,0.0000,0.00
2026-01-09T09:26:22.402Z,Hand_R_26,0.145,-0.329,0.375,0.675,0.59,-0.26,-0.359,0.0000,0.00
2026-01-09T09:26:22.403Z,Hand_R_26,0.145,-0.329,0.375,0.675,0.589,-0.26,-0.36,0.0000,809.38
2026-01-09T09:26:22.403Z,Hand_R_26,0.145,-0.329,0.375,0.676,0.588,-0.26,-0.36,0.0000,809.38
2026-01-09T09:26:22.417Z,Hand_R_26,0.145,-0.329,0.375,0.676,0.588,-0.26,-0.36,0.0000,107.07
2026-01-09T09:26:22.432Z,Hand_R_26,0.144,-0.329,0.375,0.677,0.587,-0.26,-0.361,0.0628,0.00
2026-01-09T09:26:22.433Z,Hand_R_26,0.144,-0.329,0.375,0.677,0.587,-0.26,-0.361,0.0628,0.00
2026-01-09T09:26:22.495Z,Hand_R_26,0.144,-0.329,0.375,0.676,0.587,-0.26,-0.361,0.0000,0.00
2026-01-09T09:26:22.495Z,Hand_R_26,0.144,-0.329,0.374,0.678,0.585,-0.259,-0.362,0.0000,0.00
2026-01-09T09:26:22.496Z,Hand_R_26,0.144,-0.329,0.374,0.679,0.584,-0.258,-0.362,0.0000,0.00
2026-01-09T09:26:22.496Z,Hand_R_26,0.144,-0.329,0.374,0.68,0.583,-0.257,-0.363,0.0000,1583.05
2026-01-09T09:26:22.496Z,Hand_R_26,0.144,-0.329,0.374,0.68,0.583,-0.257,-0.363,0.0000,1583.05
2026-01-09T09:26:22.511Z,Hand_R_26,0.144,-0.329,0.374,0.682,0.581,-0.255,-0.363,0.0000,165.22
2026-01-09T09:26:22.511Z,Hand_R_26,0.144,-0.329,0.373,0.684,0.579,-0.254,-0.364,0.0000,165.22
2026-01-09T09:26:22.527Z,Hand_R_26,0.144,-0.329,0.373,0.685,0.578,-0.253,-0.365,0.0000,0.00
2026-01-09T09:26:22.542Z,Hand_R_26,0.144,-0.329,0.373,0.684,0.579,-0.252,-0.365,0.0000,0.00
2026-01-09T09:26:22.606Z,Hand_R_26,0.144,-0.329,0.373,0.683,0.58,-0.251,-0.366,0.0000,32.95
2026-01-09T09:26:22.607Z,Hand_R_26,0.144,-0.329,0.373,0.681,0.582,-0.251,-0.367,0.0000,0.00
2026-01-09T09:26:22.607Z,Hand_R_26,0.144,-0.329,0.373,0.681,0.582,-0.251,-0.367,0.0000,0.00
2026-01-09T09:26:22.608Z,Hand_R_26,0.145,-0.33,0.372,0.677,0.587,-0.252,-0.366,3.3022,0.00
2026-01-09T09:26:22.608Z,Hand_R_26,0.145,-0.33,0.372,0.675,0.589,-0.251,-0.366,3.3022,0.00
2026-01-09T09:26:22.608Z,Hand_R_26,0.145,-0.33,0.372,0.674,0.591,-0.251,-0.365,0.0000,5799.05
2026-01-09T09:26:22.620Z,Hand_R_26,0.145,-0.33,0.372,0.671,0.595,-0.253,-0.363,0.0000,136.44
2026-01-09T09:26:22.621Z,Hand_R_26,0.145,-0.33,0.372,0.669,0.598,-0.254,-0.362,0.0000,0.00
2026-01-09T09:26:22.635Z,Hand_R_26,0.145,-0.33,0.371,0.668,0.599,-0.254,-0.361,0.0686,0.00
2026-01-09T09:26:22.714Z,Hand_R_26,0.145,-0.33,0.371,0.668,0.599,-0.254,-0.361,0.0000,24.45
2026-01-09T09:26:22.714Z,Hand_R_26,0.145,-0.33,0.371,0.664,0.604,-0.256,-0.358,0.0000,24.45
2026-01-09T09:26:22.714Z,Hand_R_26,0.145,-0.33,0.371,0.661,0.608,-0.258,-0.356,0.0000,24.45
2026-01-09T09:26:22.714Z,Hand_R_26,0.145,-0.33,0.371,0.66,0.61,-0.259,-0.355,0.0000,0.00
2026-01-09T09:26:22.715Z,Hand_R_26,0.145,-0.33,0.37,0.652,0.618,-0.262,-0.353,0.0000,0.00
2026-01-09T09:26:22.715Z,Hand_R_26,0.145,-0.33,0.37,0.646,0.624,-0.264,-0.352,0.0000,0.00
2026-01-09T09:26:22.715Z,Hand_R_26,0.145,-0.33,0.37,0.646,0.624,-0.264,-0.352,0.0000,0.00
2026-01-09T09:26:22.729Z,Hand_R_26,0.145,-0.33,0.37,0.642,0.627,-0.266,-0.351,0.0000,186.71
2026-01-09T09:26:22.745Z,Hand_R_26,0.145,-0.33,0.37,0.642,0.628,-0.267,-0.351,0.0000,0.00
2026-01-09T09:26:22.745Z,Hand_R_26,0.145,-0.33,0.37,0.641,0.629,-0.267,-0.35,0.0000,0.00
2026-01-09T09:26:22.807Z,Hand_R_26,0.145,-0.33,0.369,0.642,0.627,-0.267,-0.35,0.0164,46.48
2026-01-09T09:26:22.807Z,Hand_R_26,0.145,-0.33,0.37,0.646,0.623,-0.265,-0.352,1.0001,4263.61
2026-01-09T09:26:22.807Z,Hand_R_26,0.145,-0.33,0.37,0.647,0.622,-0.264,-0.352,1.0001,4263.61
2026-01-09T09:26:22.808Z,Hand_R_26,0.145,-0.33,0.37,0.648,0.622,-0.263,-0.352,1.0001,4263.61
2026-01-09T09:26:22.808Z,Hand_R_26,0.145,-0.33,0.37,0.648,0.622,-0.263,-0.352,0.0000,1911.24
2026-01-09T09:26:22.823Z,Hand_R_26,0.145,-0.33,0.37,0.649,0.621,-0.262,-0.353,0.0000,53.40
2026-01-09T09:26:22.824Z,Hand_R_26,0.145,-0.33,0.37,0.649,0.621,-0.261,-0.354,0.0000,0.00
2026-01-09T09:26:22.838Z,Hand_R_26,0.145,-0.331,0.37,0.648,0.622,-0.26,-0.354,0.0685,35.12
2026-01-09T09:26:22.853Z,Hand_R_26,0.145,-0.331,0.37,0.648,0.622,-0.26,-0.354,0.0000,185.57
2026-01-09T09:26:22.901Z,Hand_R_26,0.146,-0.331,0.37,0.648,0.622,-0.26,-0.353,0.0211,86.99
2026-01-09T09:26:22.901Z,Hand_R_26,0.146,-0.331,0.37,0.649,0.622,-0.261,-0.352,0.0211,86.99
2026-01-09T09:26:22.901Z,Hand_R_26,0.146,-0.331,0.37,0.649,0.622,-0.261,-0.352,0.0000,0.00
2026-01-09T09:26:22.902Z,Hand_R_26,0.146,-0.331,0.37,0.65,0.621,-0.261,-0.351,0.0000,0.00
2026-01-09T09:26:22.902Z,Hand_R_26,0.146,-0.33,0.37,0.653,0.618,-0.26,-0.353,0.0000,0.00
2026-01-09T09:26:22.916Z,Hand_R_26,0.146,-0.33,0.37,0.655,0.616,-0.258,-0.354,0.0000,0.00
2026-01-09T09:26:22.931Z,Hand_R_26,0.146,-0.33,0.37,0.656,0.615,-0.257,-0.355,0.0000,0.00
2026-01-09T09:26:22.947Z,Hand_R_26,0.146,-0.33,0.37,0.66,0.61,-0.255,-0.357,0.0000,0.00
2026-01-09T09:26:22.947Z,Hand_R_26,0.146,-0.33,0.37,0.663,0.606,-0.253,-0.359,0.0000,1473.93
2026-01-09T09:26:23.009Z,Hand_R_26,0.146,-0.33,0.37,0.663,0.606,-0.253,-0.359,0.0000,46.20
2026-01-09T09:26:23.009Z,Hand_R_26,0.146,-0.33,0.37,0.665,0.604,-0.253,-0.36,0.0000,0.00
2026-01-09T09:26:23.011Z,Hand_R_26,0.146,-0.33,0.37,0.664,0.605,-0.252,-0.36,0.0000,0.00
2026-01-09T09:26:23.011Z,Hand_R_26,0.146,-0.33,0.37,0.664,0.605,-0.251,-0.36,0.0000,2432.00
2026-01-09T09:26:23.011Z,Hand_R_26,0.146,-0.33,0.37,0.663,0.606,-0.251,-0.36,0.0000,2432.00
2026-01-09T09:26:23.011Z,Hand_R_26,0.146,-0.33,0.371,0.668,0.601,-0.248,-0.362,0.9996,2995.83
2026-01-09T09:26:23.025Z,Hand_R_26,0.146,-0.33,0.371,0.668,0.601,-0.248,-0.362,0.0000,61.99
2026-01-09T09:26:23.041Z,Hand_R_26,0.146,-0.33,0.371,0.673,0.596,-0.245,-0.363,0.0000,92.28
2026-01-09T09:26:23.057Z,Hand_R_26,0.146,-0.33,0.371,0.677,0.592,-0.243,-0.364,0.0000,0.00
2026-01-09T09:26:23.120Z,Hand_R_26,0.146,-0.33,0.371,0.68,0.588,-0.24,-0.366,0.0000,0.00
2026-01-09T09:26:23.120Z,Hand_R_26,0.146,-0.33,0.372,0.681,0.587,-0.239,-0.368,0.0000,0.00
2026-01-09T09:26:23.120Z,Hand_R_26,0.147,-0.33,0.372,0.68,0.587,-0.239,-0.368,0.0000,0.00
2026-01-09T09:26:23.121Z,Hand_R_26,0.147,-0.33,0.372,0.677,0.591,-0.239,-0.369,0.0000,0.00
2026-01-09T09:26:23.121Z,Hand_R_26,0.147,-0.33,0.372,0.676,0.592,-0.238,-0.37,0.0000,0.00
2026-01-09T09:26:23.121Z,Hand_R_26,0.147,-0.33,0.372,0.676,0.592,-0.238,-0.37,0.0000,0.00
2026-01-09T09:26:23.122Z,Hand_R_26,0.147,-0.33,0.372,0.675,0.592,-0.238,-0.37,0.0000,0.00
2026-01-09T09:26:23.135Z,Hand_R_26,0.147,-0.331,0.372,0.671,0.596,-0.239,-0.371,0.0688,106.41
2026-01-09T09:26:23.150Z,Hand_R_26,0.147,-0.331,0.372,0.669,0.597,-0.24,-0.372,0.0000,0.00
2026-01-09T09:26:23.229Z,Hand_R_26,0.147,-0.331,0.372,0.667,0.599,-0.24,-0.372,0.0000,28.50
2026-01-09T09:26:23.229Z,Hand_R_26,0.147,-0.331,0.372,0.664,0.601,-0.242,-0.373,0.0000,9227.56
2026-01-09T09:26:23.230Z,Hand_R_26,0.147,-0.331,0.372,0.664,0.601,-0.242,-0.373,0.0000,4655.10
2026-01-09T09:26:23.230Z,Hand_R_26,0.147,-0.331,0.371,0.662,0.603,-0.242,-0.374,0.0000,4655.10
2026-01-09T09:26:23.230Z,Hand_R_26,0.147,-0.331,0.371,0.66,0.603,-0.242,-0.375,0.0000,4655.10
2026-01-09T09:26:23.231Z,Hand_R_26,0.148,-0.331,0.371,0.656,0.607,-0.244,-0.376,0.0000,4655.10
2026-01-09T09:26:23.231Z,Hand_R_26,0.148,-0.331,0.371,0.652,0.61,-0.245,-0.377,0.0000,2438.60
2026-01-09T09:26:23.231Z,Hand_R_26,0.149,-0.331,0.371,0.65,0.612,-0.245,-0.378,0.0000,2438.60
2026-01-09T09:26:23.245Z,Hand_R_26,0.149,-0.331,0.371,0.649,0.612,-0.244,-0.379,0.0000,287.73
2026-01-09T09:26:23.260Z,Hand_R_26,0.149,-0.331,0.371,0.649,0.612,-0.244,-0.379,0.0000,340.65
2026-01-09T09:26:23.322Z,Hand_R_26,0.15,-0.331,0.371,0.648,0.612,-0.243,-0.381,0.0162,91.68
2026-01-09T09:26:23.322Z,Hand_R_26,0.15,-0.331,0.371,0.649,0.612,-0.242,-0.383,0.0000,2148.10
2026-01-09T09:26:23.323Z,Hand_R_26,0.151,-0.332,0.371,0.653,0.606,-0.236,-0.388,0.0000,2148.10
2026-01-09T09:26:23.323Z,Hand_R_26,0.152,-0.332,0.371,0.655,0.603,-0.232,-0.391,0.0000,2148.10
2026-01-09T09:26:23.324Z,Hand_R_26,0.153,-0.332,0.371,0.657,0.601,-0.228,-0.393,1.0610,4559.36
2026-01-09T09:26:23.324Z,Hand_R_26,0.153,-0.332,0.371,0.658,0.6,-0.225,-0.395,1.0610,4559.36
2026-01-09T09:26:23.338Z,Hand_R_26,0.153,-0.332,0.371,0.658,0.6,-0.225,-0.395,0.0000,217.57
2026-01-09T09:26:23.353Z,Hand_R_26,0.154,-0.331,0.371,0.666,0.59,-0.219,-0.4,0.0940,240.04
2026-01-09T09:26:23.353Z,Hand_R_26,0.155,-0.331,0.371,0.671,0.583,-0.214,-0.404,0.0940,240.04
2026-01-09T09:26:23.431Z,Hand_R_26,0.156,-0.331,0.371,0.683,0.57,-0.205,-0.408,0.0130,55.39
2026-01-09T09:26:23.431Z,Hand_R_26,0.157,-0.331,0.371,0.691,0.56,-0.197,-0.412,0.0130,55.39
2026-01-09T09:26:23.431Z,Hand_R_26,0.158,-0.331,0.371,0.696,0.554,-0.192,-0.414,1.0039,3381.56
2026-01-09T09:26:23.432Z,Hand_R_26,0.158,-0.331,0.371,0.697,0.552,-0.189,-0.416,1.0039,3381.56
2026-01-09T09:26:23.432Z,Hand_R_26,0.158,-0.331,0.371,0.697,0.552,-0.189,-0.416,1.0039,3381.56
2026-01-09T09:26:23.432Z,Hand_R_26,0.159,-0.331,0.371,0.698,0.551,-0.186,-0.417,1.0001,4336.92
2026-01-09T09:26:23.433Z,Hand_R_26,0.16,-0.331,0.371,0.699,0.55,-0.183,-0.418,1.0001,4336.92
2026-01-09T09:26:23.447Z,Hand_R_26,0.161,-0.331,0.371,0.697,0.552,-0.182,-0.419,0.0687,304.85
2026-01-09T09:26:23.462Z,Hand_R_26,0.162,-0.331,0.371,0.698,0.552,-0.183,-0.417,0.0656,293.44
2026-01-09T09:26:23.525Z,Hand_R_26,0.162,-0.331,0.371,0.699,0.552,-0.184,-0.416,0.0000,40.68
2026-01-09T09:26:23.526Z,Hand_R_26,0.162,-0.331,0.371,0.699,0.552,-0.184,-0.416,0.0000,0.00
2026-01-09T09:26:23.526Z,Hand_R_26,0.163,-0.331,0.371,0.698,0.554,-0.184,-0.415,1.9747,0.00
2026-01-09T09:26:23.526Z,Hand_R_26,0.163,-0.33,0.371,0.696,0.556,-0.185,-0.414,1.9747,0.00
2026-01-09T09:26:23.527Z,Hand_R_26,0.164,-0.33,0.371,0.696,0.556,-0.185,-0.414,0.9620,4483.57
2026-01-09T09:26:23.527Z,Hand_R_26,0.164,-0.33,0.371,0.697,0.556,-0.185,-0.413,0.9620,4483.57
2026-01-09T09:26:23.541Z,Hand_R_26,0.164,-0.33,0.371,0.696,0.558,-0.186,-0.412,0.0000,101.55
2026-01-09T09:26:23.557Z,Hand_R_26,0.164,-0.329,0.371,0.695,0.56,-0.189,-0.41,0.0644,0.00
2026-01-09T09:26:23.557Z,Hand_R_26,0.164,-0.329,0.371,0.695,0.56,-0.189,-0.41,0.0000,0.00
2026-01-09T09:26:23.620Z,Hand_R_26,0.164,-0.329,0.37,0.696,0.56,-0.191,-0.407,0.0160,0.00
2026-01-09T09:26:23.620Z,Hand_R_26,0.164,-0.329,0.37,0.698,0.558,-0.192,-0.405,0.0000,4489.03
